index,time,High_level,linear_acc.x,linear_acc.y,linear_acc.z,gyro.z,gyro.x,gyro.y
2383,19.246649503707886,Moving,-246.0,838.0,1325.0,-4.0,3.0,2.0
2384,19.266855239868164,Moving,-206.0,855.0,1319.0,-4.0,4.0,1.0
2386,19.28698444366455,Moving,-181.0,853.0,1343.0,-4.0,4.0,2.0
2387,19.30822467803955,Moving,-189.0,835.0,1356.0,-4.0,3.0,2.0
2389,19.32784366607666,Moving,-269.0,804.0,1284.0,-5.0,2.0,1.0
2390,19.348541259765625,Moving,-293.0,780.0,1229.0,-5.0,4.0,0.0
2391,19.36947751045227,Moving,-258.0,795.0,1254.0,-6.0,4.0,-1.0
2393,19.38912010192871,Moving,-204.0,859.0,1357.0,-6.0,3.0,-2.0
2394,19.410016298294067,Moving,-177.0,885.0,1367.0,-6.0,2.0,-3.0
2395,19.430823802948,Moving,-119.0,865.0,1376.0,-7.0,0.0,-3.0
2397,19.447004318237305,Moving,-41.0,822.0,1339.0,-8.0,-5.0,-5.0
2398,19.46771049499512,Moving,-59.0,799.0,1177.0,-7.0,-5.0,-6.0
2400,19.487373828887943,Moving,-62.0,833.0,974.0,-6.0,-3.0,-7.0
2401,19.509634733200073,Moving,-12.0,941.0,919.0,-4.0,0.0,-8.0
2402,19.52964687347412,Moving,-47.0,971.0,937.0,-4.0,-1.0,-7.0
2404,19.549351453781128,Moving,-127.0,971.0,884.0,-3.0,-1.0,-7.0
2405,19.56996440887451,Moving,-141.0,1010.0,882.0,-3.0,1.0,-8.0
2407,19.589800357818607,Moving,-186.0,1049.0,945.0,-2.0,2.0,-8.0
2408,19.61111640930176,Moving,-308.0,988.0,980.0,-1.0,4.0,-8.0
2409,19.631065368652344,Moving,-310.0,957.0,1060.0,-1.0,6.0,-9.0
2411,19.651836872100827,Moving,-322.0,936.0,1219.0,-1.0,7.0,-8.0
2412,19.672523260116574,Moving,-306.0,1047.0,1526.0,-2.0,5.0,-6.0
2413,19.692951202392575,Moving,-280.0,1048.0,1555.0,-2.0,4.0,-5.0
2415,19.713003396987915,Moving,-293.0,997.0,1530.0,-2.0,4.0,-4.0
2416,19.73398494720459,Moving,-276.0,897.0,1407.0,-2.0,5.0,-3.0
2418,19.75393295288086,Moving,-231.0,857.0,1353.0,-2.0,5.0,-3.0
2419,19.776750564575195,Moving,-162.0,793.0,1303.0,-3.0,5.0,-2.0
2420,19.79479551315308,Moving,-140.0,775.0,1266.0,-3.0,5.0,-2.0
2422,19.815841197967533,Moving,-111.0,787.0,1238.0,-3.0,6.0,-2.0
2423,19.836143255233765,Moving,-84.0,856.0,1264.0,-3.0,6.0,0.0
2424,19.856316804885864,Moving,-97.0,889.0,1256.0,-3.0,6.0,0.0
2426,19.87731146812439,Moving,-101.0,922.0,1232.0,-4.0,5.0,0.0
2427,19.89744901657105,Moving,-132.0,862.0,1129.0,-2.0,4.0,-1.0
2428,19.917822360992428,Moving,-135.0,828.0,1078.0,-2.0,5.0,-2.0
2430,19.93857359886169,Moving,-114.0,836.0,1074.0,-1.0,6.0,-2.0
2431,19.958976268768307,Moving,21.0,829.0,1134.0,0.0,4.0,-4.0
2432,19.97905993461609,Moving,57.0,820.0,1138.0,0.0,4.0,-4.0
2434,19.999555826187134,Moving,40.0,825.0,1137.0,0.0,4.0,-4.0
2435,20.019896984100345,Moving,16.0,820.0,1102.0,1.0,4.0,-3.0
2436,20.040943145751953,Moving,5.0,820.0,1099.0,1.0,4.0,-3.0
2437,20.0608549118042,Moving,-10.0,835.0,1051.0,1.0,5.0,-3.0
2439,20.082872867584232,Moving,-10.0,829.0,1013.0,1.0,5.0,-3.0
2440,20.101966142654422,Moving,16.0,831.0,992.0,1.0,6.0,-3.0
2441,20.122860670089718,Moving,67.0,860.0,1087.0,0.0,5.0,-5.0
2442,20.1436984539032,Moving,35.0,875.0,1108.0,0.0,4.0,-5.0
2443,20.16325521469116,Moving,0.0,912.0,1068.0,0.0,4.0,-5.0
2445,20.183844089508053,Moving,-111.0,921.0,994.0,0.0,6.0,-3.0
2446,20.205685377120968,Moving,-115.0,936.0,1002.0,1.0,6.0,-3.0
2447,20.225203990936283,Moving,-58.0,948.0,1041.0,1.0,6.0,-3.0
2448,20.245288133621216,Moving,32.0,929.0,1028.0,0.0,5.0,-4.0
2450,20.266172170639038,Moving,9.0,928.0,991.0,0.0,4.0,-4.0
2451,20.286579847335812,Moving,-63.0,979.0,884.0,-1.0,5.0,-1.0
2452,20.308237314224247,Moving,-71.0,1031.0,847.0,-2.0,5.0,-1.0
2453,20.327105998992923,Moving,-74.0,1072.0,802.0,-2.0,5.0,0.0
2455,20.34789443016052,Moving,-34.0,1162.0,774.0,-2.0,7.0,0.0
2456,20.371060371398926,Moving,-7.0,1226.0,799.0,-1.0,8.0,0.0
2457,20.38894128799439,Moving,5.0,1287.0,869.0,-1.0,9.0,-1.0
2458,20.409293651580807,Moving,-41.0,1316.0,1129.0,-1.0,11.0,-2.0
2460,20.429607152938843,Moving,-148.0,1271.0,1233.0,0.0,13.0,-1.0
2461,20.451058387756348,Moving,-266.0,1254.0,1268.0,2.0,15.0,1.0
2462,20.472679376602173,Moving,-254.0,1270.0,1192.0,3.0,20.0,6.0
2463,20.493186950683594,Moving,-131.0,1220.0,1153.0,3.0,22.0,8.0
2465,20.51148176193237,Moving,13.0,1134.0,1150.0,3.0,22.0,9.0
2466,20.529068470001217,Moving,251.0,975.0,1071.0,2.0,21.0,7.0
2467,20.549329996109012,Moving,347.0,927.0,1005.0,1.0,20.0,5.0
2468,20.57270216941833,Moving,366.0,815.0,898.0,0.0,16.0,6.0
2470,20.58931112289429,Moving,349.0,752.0,892.0,-1.0,15.0,8.0
2471,20.610587596893307,Moving,319.0,754.0,967.0,-2.0,13.0,9.0
2472,20.63092827796936,Moving,169.0,912.0,1217.0,-3.0,8.0,8.0
2473,20.651547193527218,Moving,108.0,991.0,1350.0,-4.0,6.0,7.0
2475,20.671692848205566,Moving,66.0,1069.0,1460.0,-4.0,4.0,7.0
2476,20.69246768951416,Moving,-67.0,1133.0,1312.0,-5.0,2.0,5.0
2477,20.712235689163208,Moving,-130.0,1089.0,1162.0,-5.0,2.0,4.0
2478,20.734766244888306,Moving,-224.0,1006.0,1069.0,-5.0,3.0,4.0
2480,20.75359416007996,Moving,-312.0,940.0,940.0,-4.0,3.0,6.0
2481,20.775128841400143,Moving,-289.0,960.0,885.0,-3.0,3.0,6.0
2482,20.79411792755127,Moving,-254.0,1117.0,843.0,-2.0,4.0,6.0
2483,20.8156156539917,Moving,-275.0,1166.0,912.0,-2.0,3.0,7.0
2485,20.83675479888916,Moving,-294.0,1163.0,971.0,-2.0,2.0,7.0
2486,20.85783123970032,Moving,-301.0,1112.0,968.0,-1.0,0.0,7.0
2487,20.8765242099762,Moving,-324.0,1121.0,925.0,0.0,1.0,6.0
2488,20.89646553993225,Moving,-391.0,1157.0,888.0,1.0,1.0,7.0
2490,20.917334079742428,Moving,-526.0,1199.0,781.0,-1.0,2.0,8.0
2491,20.937939643859863,Moving,-537.0,1166.0,773.0,-3.0,3.0,9.0
2492,20.95796489715576,Moving,-538.0,1131.0,824.0,-3.0,2.0,8.0
2494,20.97921371459961,Moving,-499.0,1082.0,892.0,-4.0,-2.0,7.0
2495,20.999288082122806,Moving,-462.0,1071.0,843.0,-4.0,-3.0,6.0
2497,19.509634733200073,Moving,-12.0,941.0,919.0,-4.0,0.0,-8.0
2498,19.52964687347412,Moving,-47.0,971.0,937.0,-4.0,-1.0,-7.0
2500,19.549351453781128,Moving,-127.0,971.0,884.0,-3.0,-1.0,-7.0
2501,19.56996440887451,Moving,-141.0,1010.0,882.0,-3.0,1.0,-8.0
2503,19.589800357818607,Moving,-186.0,1049.0,945.0,-2.0,2.0,-8.0
2504,19.61111640930176,Moving,-308.0,988.0,980.0,-1.0,4.0,-8.0
2505,19.631065368652344,Moving,-310.0,957.0,1060.0,-1.0,6.0,-9.0
2507,19.651836872100827,Moving,-322.0,936.0,1219.0,-1.0,7.0,-8.0
2508,19.672523260116574,Moving,-306.0,1047.0,1526.0,-2.0,5.0,-6.0
2509,19.692951202392575,Moving,-280.0,1048.0,1555.0,-2.0,4.0,-5.0
2511,19.713003396987915,Moving,-293.0,997.0,1530.0,-2.0,4.0,-4.0
2512,19.73398494720459,Moving,-276.0,897.0,1407.0,-2.0,5.0,-3.0
2514,19.75393295288086,Moving,-231.0,857.0,1353.0,-2.0,5.0,-3.0
2515,19.776750564575195,Moving,-162.0,793.0,1303.0,-3.0,5.0,-2.0
2516,19.79479551315308,Moving,-140.0,775.0,1266.0,-3.0,5.0,-2.0
2518,19.815841197967533,Moving,-111.0,787.0,1238.0,-3.0,6.0,-2.0
2519,19.836143255233765,Moving,-84.0,856.0,1264.0,-3.0,6.0,0.0
2520,19.856316804885864,Moving,-97.0,889.0,1256.0,-3.0,6.0,0.0
2522,19.87731146812439,Moving,-101.0,922.0,1232.0,-4.0,5.0,0.0
2523,19.89744901657105,Moving,-132.0,862.0,1129.0,-2.0,4.0,-1.0
2524,19.917822360992428,Moving,-135.0,828.0,1078.0,-2.0,5.0,-2.0
2526,19.93857359886169,Moving,-114.0,836.0,1074.0,-1.0,6.0,-2.0
2527,19.958976268768307,Moving,21.0,829.0,1134.0,0.0,4.0,-4.0
2528,19.97905993461609,Moving,57.0,820.0,1138.0,0.0,4.0,-4.0
2530,19.999555826187134,Moving,40.0,825.0,1137.0,0.0,4.0,-4.0
2531,20.019896984100345,Moving,16.0,820.0,1102.0,1.0,4.0,-3.0
2532,20.040943145751953,Moving,5.0,820.0,1099.0,1.0,4.0,-3.0
2533,20.0608549118042,Moving,-10.0,835.0,1051.0,1.0,5.0,-3.0
2535,20.082872867584232,Moving,-10.0,829.0,1013.0,1.0,5.0,-3.0
2536,20.101966142654422,Moving,16.0,831.0,992.0,1.0,6.0,-3.0
2537,20.122860670089718,Moving,67.0,860.0,1087.0,0.0,5.0,-5.0
2538,20.1436984539032,Moving,35.0,875.0,1108.0,0.0,4.0,-5.0
2539,20.16325521469116,Moving,0.0,912.0,1068.0,0.0,4.0,-5.0
2541,20.183844089508053,Moving,-111.0,921.0,994.0,0.0,6.0,-3.0
2542,20.205685377120968,Moving,-115.0,936.0,1002.0,1.0,6.0,-3.0
2543,20.225203990936283,Moving,-58.0,948.0,1041.0,1.0,6.0,-3.0
2544,20.245288133621216,Moving,32.0,929.0,1028.0,0.0,5.0,-4.0
2546,20.266172170639038,Moving,9.0,928.0,991.0,0.0,4.0,-4.0
2547,20.286579847335812,Moving,-63.0,979.0,884.0,-1.0,5.0,-1.0
2548,20.308237314224247,Moving,-71.0,1031.0,847.0,-2.0,5.0,-1.0
2549,20.327105998992923,Moving,-74.0,1072.0,802.0,-2.0,5.0,0.0
2551,20.34789443016052,Moving,-34.0,1162.0,774.0,-2.0,7.0,0.0
2552,20.371060371398926,Moving,-7.0,1226.0,799.0,-1.0,8.0,0.0
2553,20.38894128799439,Moving,5.0,1287.0,869.0,-1.0,9.0,-1.0
2554,20.409293651580807,Moving,-41.0,1316.0,1129.0,-1.0,11.0,-2.0
2556,20.429607152938843,Moving,-148.0,1271.0,1233.0,0.0,13.0,-1.0
2557,20.451058387756348,Moving,-266.0,1254.0,1268.0,2.0,15.0,1.0
2558,20.472679376602173,Moving,-254.0,1270.0,1192.0,3.0,20.0,6.0
2559,20.493186950683594,Moving,-131.0,1220.0,1153.0,3.0,22.0,8.0
2561,20.51148176193237,Moving,13.0,1134.0,1150.0,3.0,22.0,9.0
2562,20.529068470001217,Moving,251.0,975.0,1071.0,2.0,21.0,7.0
2563,20.549329996109012,Moving,347.0,927.0,1005.0,1.0,20.0,5.0
2564,20.57270216941833,Moving,366.0,815.0,898.0,0.0,16.0,6.0
2566,20.58931112289429,Moving,349.0,752.0,892.0,-1.0,15.0,8.0
2567,20.610587596893307,Moving,319.0,754.0,967.0,-2.0,13.0,9.0
2568,20.63092827796936,Moving,169.0,912.0,1217.0,-3.0,8.0,8.0
2569,20.651547193527218,Moving,108.0,991.0,1350.0,-4.0,6.0,7.0
2571,20.671692848205566,Moving,66.0,1069.0,1460.0,-4.0,4.0,7.0
2572,20.69246768951416,Moving,-67.0,1133.0,1312.0,-5.0,2.0,5.0
2573,20.712235689163208,Moving,-130.0,1089.0,1162.0,-5.0,2.0,4.0
2574,20.734766244888306,Moving,-224.0,1006.0,1069.0,-5.0,3.0,4.0
2576,20.75359416007996,Moving,-312.0,940.0,940.0,-4.0,3.0,6.0
2577,20.775128841400143,Moving,-289.0,960.0,885.0,-3.0,3.0,6.0
2578,20.79411792755127,Moving,-254.0,1117.0,843.0,-2.0,4.0,6.0
2579,20.8156156539917,Moving,-275.0,1166.0,912.0,-2.0,3.0,7.0
2581,20.83675479888916,Moving,-294.0,1163.0,971.0,-2.0,2.0,7.0
2582,20.85783123970032,Moving,-301.0,1112.0,968.0,-1.0,0.0,7.0
2583,20.8765242099762,Moving,-324.0,1121.0,925.0,0.0,1.0,6.0
2584,20.89646553993225,Moving,-391.0,1157.0,888.0,1.0,1.0,7.0
2586,20.917334079742428,Moving,-526.0,1199.0,781.0,-1.0,2.0,8.0
2587,20.937939643859863,Moving,-537.0,1166.0,773.0,-3.0,3.0,9.0
2588,20.95796489715576,Moving,-538.0,1131.0,824.0,-3.0,2.0,8.0
2590,20.97921371459961,Moving,-499.0,1082.0,892.0,-4.0,-2.0,7.0
2591,20.999288082122806,Moving,-462.0,1071.0,843.0,-4.0,-3.0,6.0
2592,21.019381761550907,Moving,-444.0,1069.0,799.0,-4.0,-4.0,5.0
2593,21.04070782661438,Moving,-423.0,969.0,753.0,-4.0,-3.0,5.0
2594,21.06019377708435,Moving,-380.0,933.0,758.0,-4.0,-3.0,6.0
2596,21.08120608329773,Moving,-369.0,959.0,775.0,-5.0,-2.0,6.0
2597,21.103903293609623,Moving,-352.0,1005.0,749.0,-4.0,-1.0,5.0
2598,21.12219262123108,Moving,-378.0,1051.0,764.0,-4.0,0.0,4.0
2599,21.142452478408813,Moving,-480.0,1068.0,849.0,-4.0,-1.0,4.0
2601,21.162606239318848,Moving,-478.0,996.0,811.0,-4.0,-1.0,5.0
2602,21.18424963951111,Moving,-449.0,960.0,795.0,-4.0,-1.0,5.0
2603,21.204918622970578,Moving,-383.0,1010.0,886.0,-6.0,-3.0,4.0
2604,21.224172115325924,Moving,-477.0,1003.0,930.0,-7.0,-5.0,3.0
2606,21.24482727050781,Moving,-478.0,1053.0,868.0,-8.0,-6.0,3.0
2607,21.265084505081177,Moving,-455.0,1120.0,772.0,-8.0,-5.0,1.0
2608,21.285848140716556,Moving,-477.0,1145.0,738.0,-7.0,-4.0,2.0
2609,21.307297945022587,Moving,-542.0,1219.0,768.0,-8.0,-4.0,4.0
2610,21.32646512985229,Moving,-585.0,1253.0,753.0,-8.0,-2.0,5.0
2612,21.347233772277832,Moving,-591.0,1293.0,776.0,-8.0,-1.0,5.0
2613,21.367870330810547,Moving,-561.0,1330.0,997.0,-9.0,-3.0,5.0
2614,21.38812279701233,Moving,-578.0,1314.0,1105.0,-9.0,-5.0,5.0
2615,21.408780813217163,Moving,-584.0,1315.0,1163.0,-10.0,-6.0,6.0
2616,21.42894506454468,Moving,-543.0,1298.0,1114.0,-10.0,-7.0,5.0
2618,21.45024847984314,Moving,-501.0,1244.0,1104.0,-9.0,-6.0,4.0
2619,21.470575094223022,Moving,-449.0,1149.0,1111.0,-9.0,-7.0,4.0
2620,21.49039340019226,Moving,-327.0,969.0,1068.0,-8.0,-7.0,3.0
2621,21.511757612228394,Moving,-251.0,886.0,980.0,-8.0,-5.0,2.0
2623,21.53176069259644,Moving,-185.0,817.0,902.0,-7.0,-2.0,2.0
2624,21.55190205574036,Moving,-159.0,776.0,864.0,-4.0,5.0,0.0
2625,21.574010610580444,Moving,-191.0,805.0,949.0,-4.0,7.0,0.0
2626,21.593291521072388,Moving,-228.0,846.0,1075.0,-3.0,7.0,1.0
2628,21.61484313011169,Moving,-289.0,913.0,1164.0,-3.0,7.0,4.0
2629,21.634504318237305,Moving,-284.0,960.0,1150.0,-3.0,7.0,4.0
2630,21.654218196868896,Moving,-294.0,937.0,1159.0,-3.0,6.0,3.0
2631,21.675684928894047,Moving,-317.0,862.0,1159.0,-3.0,5.0,3.0
2633,21.695162296295166,Moving,-355.0,804.0,1132.0,-3.0,5.0,3.0
2634,21.716418027877808,Moving,-315.0,765.0,1075.0,-3.0,7.0,1.0
2635,21.736884355545047,Moving,-261.0,755.0,1083.0,-3.0,7.0,0.0
2636,21.75646710395813,Moving,-238.0,731.0,1192.0,-3.0,4.0,0.0
2638,21.777577877044678,Moving,-363.0,680.0,1179.0,-3.0,2.0,1.0
2639,21.797518968582157,Moving,-380.0,757.0,1073.0,-3.0,4.0,0.0
2640,21.818196773529053,Moving,-335.0,864.0,1105.0,-2.0,6.0,-3.0
2641,21.839468240737915,Moving,-297.0,881.0,1187.0,-1.0,5.0,-3.0
2643,21.859113931655887,Moving,-303.0,908.0,1231.0,-1.0,4.0,-3.0
2644,21.879503011703488,Moving,-439.0,936.0,1240.0,-1.0,3.0,-2.0
2645,21.901038885116574,Moving,-510.0,947.0,1204.0,0.0,3.0,-1.0
2647,21.92036747932434,Moving,-518.0,976.0,1152.0,0.0,4.0,-2.0
2648,21.94163227081299,Moving,-380.0,1017.0,1179.0,-1.0,3.0,-5.0
2649,21.961453676223755,Moving,-320.0,1004.0,1225.0,-2.0,2.0,-5.0
2650,21.982433795928955,Moving,-222.0,1002.0,1219.0,-3.0,0.0,-5.0
2651,22.002917766571045,Moving,-213.0,990.0,1217.0,-3.0,0.0,-4.0
2653,22.02295517921448,Moving,-170.0,952.0,1202.0,-3.0,0.0,-4.0
2654,22.04405641555786,Moving,-39.0,909.0,1211.0,-4.0,-1.0,-4.0
2655,22.064090967178345,Moving,-7.0,844.0,1175.0,-3.0,0.0,-6.0
2657,22.084173679351807,Moving,32.0,796.0,1118.0,-1.0,0.0,-9.0
2658,22.106315851211548,Moving,-88.0,651.0,808.0,3.0,-1.0,-10.0
2659,22.125806093215946,Moving,-178.0,634.0,711.0,4.0,3.0,-9.0
2660,22.145750522613525,Moving,-229.0,740.0,816.0,5.0,6.0,-5.0
2662,22.166614770889282,Moving,-232.0,1048.0,1088.0,3.0,6.0,0.0
2663,22.18762230873108,Moving,-160.0,1116.0,1037.0,2.0,5.0,-1.0
2664,22.208057641983032,Moving,-129.0,1183.0,868.0,2.0,3.0,-5.0
2665,22.227527856826786,Moving,-200.0,1232.0,834.0,1.0,2.0,-7.0
2667,22.24792194366455,Moving,-308.0,1303.0,824.0,1.0,2.0,-9.0
2668,22.269628047943115,Moving,-478.0,1444.0,902.0,0.0,3.0,-11.0
2669,22.289119005203247,Moving,-529.0,1474.0,1072.0,-1.0,4.0,-10.0
2670,22.309906482696533,Moving,-580.0,1451.0,1275.0,-2.0,2.0,-8.0
2672,22.329962968826294,Moving,-626.0,1229.0,1275.0,-3.0,0.0,-4.0
2673,22.34700059890747,Moving,-514.0,1115.0,1199.0,-3.0,2.0,-5.0
2674,22.371606588363647,Moving,-371.0,1025.0,1233.0,-3.0,3.0,-5.0
2675,22.387884616851807,Moving,-238.0,996.0,1422.0,-3.0,2.0,-3.0
2677,22.408047437667847,Moving,-250.0,1031.0,1434.0,-3.0,1.0,-2.0
2678,22.4282865524292,Moving,-253.0,1018.0,1339.0,-3.0,1.0,-1.0
2679,22.449337720870968,Moving,-299.0,857.0,1136.0,-3.0,1.0,-1.0
2680,22.47001361846924,Moving,-322.0,793.0,1020.0,-3.0,2.0,-2.0
2682,22.489589929580692,Moving,-161.0,729.0,783.0,-1.0,3.0,-2.0
2684,21.019381761550907,Inactive,-444.0,1069.0,799.0,-4.0,-4.0,5.0
2685,21.04070782661438,Inactive,-423.0,969.0,753.0,-4.0,-3.0,5.0
2686,21.06019377708435,Inactive,-380.0,933.0,758.0,-4.0,-3.0,6.0
2688,21.08120608329773,Inactive,-369.0,959.0,775.0,-5.0,-2.0,6.0
2689,21.103903293609623,Inactive,-352.0,1005.0,749.0,-4.0,-1.0,5.0
2690,21.12219262123108,Inactive,-378.0,1051.0,764.0,-4.0,0.0,4.0
2691,21.142452478408813,Inactive,-480.0,1068.0,849.0,-4.0,-1.0,4.0
2693,21.162606239318848,Inactive,-478.0,996.0,811.0,-4.0,-1.0,5.0
2694,21.18424963951111,Inactive,-449.0,960.0,795.0,-4.0,-1.0,5.0
2695,21.204918622970578,Inactive,-383.0,1010.0,886.0,-6.0,-3.0,4.0
2696,21.224172115325924,Inactive,-477.0,1003.0,930.0,-7.0,-5.0,3.0
2698,21.24482727050781,Inactive,-478.0,1053.0,868.0,-8.0,-6.0,3.0
2699,21.265084505081177,Inactive,-455.0,1120.0,772.0,-8.0,-5.0,1.0
2700,21.285848140716556,Inactive,-477.0,1145.0,738.0,-7.0,-4.0,2.0
2701,21.307297945022587,Inactive,-542.0,1219.0,768.0,-8.0,-4.0,4.0
2702,21.32646512985229,Inactive,-585.0,1253.0,753.0,-8.0,-2.0,5.0
2704,21.347233772277832,Inactive,-591.0,1293.0,776.0,-8.0,-1.0,5.0
2705,21.367870330810547,Inactive,-561.0,1330.0,997.0,-9.0,-3.0,5.0
2706,21.38812279701233,Inactive,-578.0,1314.0,1105.0,-9.0,-5.0,5.0
2707,21.408780813217163,Inactive,-584.0,1315.0,1163.0,-10.0,-6.0,6.0
2708,21.42894506454468,Inactive,-543.0,1298.0,1114.0,-10.0,-7.0,5.0
2710,21.45024847984314,Inactive,-501.0,1244.0,1104.0,-9.0,-6.0,4.0
2711,21.470575094223022,Inactive,-449.0,1149.0,1111.0,-9.0,-7.0,4.0
2712,21.49039340019226,Inactive,-327.0,969.0,1068.0,-8.0,-7.0,3.0
2713,21.511757612228394,Inactive,-251.0,886.0,980.0,-8.0,-5.0,2.0
2715,21.53176069259644,Inactive,-185.0,817.0,902.0,-7.0,-2.0,2.0
2716,21.55190205574036,Inactive,-159.0,776.0,864.0,-4.0,5.0,0.0
2717,21.574010610580444,Inactive,-191.0,805.0,949.0,-4.0,7.0,0.0
2718,21.593291521072388,Inactive,-228.0,846.0,1075.0,-3.0,7.0,1.0
2720,21.61484313011169,Inactive,-289.0,913.0,1164.0,-3.0,7.0,4.0
2721,21.634504318237305,Inactive,-284.0,960.0,1150.0,-3.0,7.0,4.0
2722,21.654218196868896,Inactive,-294.0,937.0,1159.0,-3.0,6.0,3.0
2723,21.675684928894047,Inactive,-317.0,862.0,1159.0,-3.0,5.0,3.0
2725,21.695162296295166,Inactive,-355.0,804.0,1132.0,-3.0,5.0,3.0
2726,21.716418027877808,Inactive,-315.0,765.0,1075.0,-3.0,7.0,1.0
2727,21.736884355545047,Inactive,-261.0,755.0,1083.0,-3.0,7.0,0.0
2728,21.75646710395813,Inactive,-238.0,731.0,1192.0,-3.0,4.0,0.0
2730,21.777577877044678,Inactive,-363.0,680.0,1179.0,-3.0,2.0,1.0
2731,21.797518968582157,Inactive,-380.0,757.0,1073.0,-3.0,4.0,0.0
2732,21.818196773529053,Inactive,-335.0,864.0,1105.0,-2.0,6.0,-3.0
2733,21.839468240737915,Inactive,-297.0,881.0,1187.0,-1.0,5.0,-3.0
2735,21.859113931655887,Inactive,-303.0,908.0,1231.0,-1.0,4.0,-3.0
2736,21.879503011703488,Inactive,-439.0,936.0,1240.0,-1.0,3.0,-2.0
2737,21.901038885116574,Inactive,-510.0,947.0,1204.0,0.0,3.0,-1.0
2739,21.92036747932434,Inactive,-518.0,976.0,1152.0,0.0,4.0,-2.0
2740,21.94163227081299,Inactive,-380.0,1017.0,1179.0,-1.0,3.0,-5.0
2741,21.961453676223755,Inactive,-320.0,1004.0,1225.0,-2.0,2.0,-5.0
2742,21.982433795928955,Inactive,-222.0,1002.0,1219.0,-3.0,0.0,-5.0
2743,22.002917766571045,Inactive,-213.0,990.0,1217.0,-3.0,0.0,-4.0
2745,22.02295517921448,Inactive,-170.0,952.0,1202.0,-3.0,0.0,-4.0
2746,22.04405641555786,Inactive,-39.0,909.0,1211.0,-4.0,-1.0,-4.0
2747,22.064090967178345,Inactive,-7.0,844.0,1175.0,-3.0,0.0,-6.0
2749,22.084173679351807,Inactive,32.0,796.0,1118.0,-1.0,0.0,-9.0
2750,22.106315851211548,Inactive,-88.0,651.0,808.0,3.0,-1.0,-10.0
2751,22.125806093215946,Inactive,-178.0,634.0,711.0,4.0,3.0,-9.0
2752,22.145750522613525,Inactive,-229.0,740.0,816.0,5.0,6.0,-5.0
2754,22.166614770889282,Inactive,-232.0,1048.0,1088.0,3.0,6.0,0.0
2755,22.18762230873108,Inactive,-160.0,1116.0,1037.0,2.0,5.0,-1.0
2756,22.208057641983032,Inactive,-129.0,1183.0,868.0,2.0,3.0,-5.0
2757,22.227527856826786,Inactive,-200.0,1232.0,834.0,1.0,2.0,-7.0
2759,22.24792194366455,Inactive,-308.0,1303.0,824.0,1.0,2.0,-9.0
2760,22.269628047943115,Inactive,-478.0,1444.0,902.0,0.0,3.0,-11.0
2761,22.289119005203247,Inactive,-529.0,1474.0,1072.0,-1.0,4.0,-10.0
2762,22.309906482696533,Inactive,-580.0,1451.0,1275.0,-2.0,2.0,-8.0
2764,22.329962968826294,Inactive,-626.0,1229.0,1275.0,-3.0,0.0,-4.0
2765,22.34700059890747,Inactive,-514.0,1115.0,1199.0,-3.0,2.0,-5.0
2766,22.371606588363647,Inactive,-371.0,1025.0,1233.0,-3.0,3.0,-5.0
2767,22.387884616851807,Inactive,-238.0,996.0,1422.0,-3.0,2.0,-3.0
2769,22.408047437667847,Inactive,-250.0,1031.0,1434.0,-3.0,1.0,-2.0
2770,22.4282865524292,Inactive,-253.0,1018.0,1339.0,-3.0,1.0,-1.0
2771,22.449337720870968,Inactive,-299.0,857.0,1136.0,-3.0,1.0,-1.0
2772,22.47001361846924,Inactive,-322.0,793.0,1020.0,-3.0,2.0,-2.0
2774,22.489589929580692,Inactive,-161.0,729.0,783.0,-1.0,3.0,-2.0
2775,22.510634183883667,Inactive,-66.0,717.0,699.0,-1.0,4.0,-1.0
2776,22.530910968780518,Inactive,-20.0,722.0,637.0,-1.0,5.0,-2.0
2777,22.55169939994812,Inactive,-22.0,812.0,779.0,-1.0,4.0,-3.0
2779,22.571971654891968,Inactive,-32.0,834.0,862.0,-2.0,3.0,-3.0
2780,22.59209370613098,Inactive,-27.0,834.0,927.0,-2.0,1.0,-4.0
2781,22.612806558609012,Inactive,-93.0,806.0,917.0,-2.0,1.0,-3.0
2782,22.63425612449646,Inactive,-119.0,825.0,883.0,-1.0,2.0,-3.0
2783,22.653522968292236,Inactive,-112.0,846.0,917.0,-2.0,2.0,-3.0
2785,22.67560648918152,Inactive,-80.0,751.0,1173.0,-4.0,-2.0,-6.0
2786,22.69464111328125,Inactive,-102.0,665.0,1210.0,-4.0,-3.0,-6.0
2787,22.715725660324093,Inactive,-151.0,723.0,1222.0,-2.0,-1.0,-5.0
2788,22.736751317977905,Inactive,-153.0,808.0,1234.0,-1.0,-1.0,-5.0
2790,22.756446838378906,Inactive,-119.0,885.0,1221.0,-1.0,-3.0,-5.0
2791,22.777141094207764,Inactive,-126.0,932.0,988.0,-2.0,-5.0,-5.0
2792,22.79684567451477,Inactive,-172.0,981.0,825.0,-2.0,-4.0,-4.0
2793,22.8178985118866,Inactive,-172.0,1061.0,712.0,-2.0,-2.0,-3.0
2795,22.838601112365726,Inactive,-96.0,1086.0,644.0,-4.0,-3.0,-2.0
2796,22.85836505889893,Inactive,-87.0,1103.0,560.0,-4.0,-3.0,-2.0
2797,22.8787624835968,Inactive,-87.0,1185.0,435.0,-3.0,-1.0,-2.0
