time,High_level,linear_acc.x,linear_acc.y,linear_acc.z
26.3111743927,Running,-1595.0,-1751.0,-4201.0
26.328150749200002,Running,-2354.0,-2446.0,-2443.0
26.349484920500004,Running,-3883.0,-2529.0,1025.0
26.368925333000004,Running,-4447.0,-2733.0,2449.0
26.3890354633,Running,-4892.0,-2736.0,2948.0
26.4098112583,Running,-5269.0,-2683.0,3036.0
26.429922103899997,Running,-5041.0,-2773.0,3137.0
26.452183485,Running,-4481.0,-2911.0,3729.0
26.4717645645,Running,-4280.0,-2866.0,4082.0
26.4916601181,Running,-4286.0,-2675.0,4167.0
26.512085676199998,Running,-3990.0,-1894.0,3813.0
26.5334327221,Running,-3557.0,-1897.0,4219.0
26.553468227399996,Running,-2945.0,-2149.0,4888.0
26.575915575,Running,-1636.0,-1919.0,5137.0
26.594049215300004,Running,-939.0,-1411.0,4585.0
26.614678144499997,Running,-100.0,-1078.0,3824.0
26.639281034499998,Running,1619.0,-932.0,2823.0
26.659365654000002,Running,2418.0,-672.0,2472.0
26.680360317199998,Running,3939.0,-115.0,1491.0
26.700961113,Running,4386.0,10.0,1305.0
26.720813751199998,Running,4482.0,211.0,1333.0
26.7413156033,Running,4112.0,217.0,1538.0
26.7621617317,Running,3741.0,94.0,1227.0
26.7830035686,Running,2797.0,-208.0,-69.0
26.803799152399996,Running,2223.0,-550.0,-728.0
26.8230807781,Running,1687.0,-924.0,-1438.0
26.8444545269,Running,843.0,-1320.0,-3171.0
26.864505052600002,Running,444.0,-1107.0,-4158.0
26.885484456999997,Running,112.0,-875.0,-4979.0
26.905659437199997,Running,623.0,-1592.0,-5141.0
26.925565004299997,Running,1387.0,-2273.0,-4341.0
26.9467904568,Running,1919.0,-2501.0,-3469.0
26.967683076900002,Running,2139.0,-1677.0,-2835.0
26.9881029129,Running,1841.0,-1489.0,-2986.0
27.0085439682,Blocking,1558.0,-1464.0,-2980.0
27.028190851199998,Blocking,874.0,-1026.0,-1197.0
27.0456674099,Blocking,-249.0,456.0,189.0
27.0650684834,Blocking,1527.0,1753.0,5732.0
27.0857162476,Blocking,3451.0,1983.0,7960.0
27.1063504219,Blocking,5324.0,802.0,9965.0
27.126860856999997,Blocking,5356.0,1638.0,8830.0
27.146909475300003,Blocking,4882.0,1997.0,7135.0
27.1683750153,Blocking,4370.0,1840.0,5918.0
27.188277483,Blocking,3471.0,626.0,4730.0
27.208697557399997,Blocking,3188.0,449.0,4209.0
27.2286798954,Blocking,3116.0,537.0,3405.0
27.250190258000003,Blocking,3305.0,850.0,2145.0
27.2714109421,Blocking,3041.0,893.0,1797.0
27.290173769000003,Blocking,2155.0,612.0,1730.0
27.311199188200003,Blocking,1699.0,468.0,1947.0
27.331938266799998,Blocking,1247.0,262.0,2182.0
27.351747751199998,Blocking,317.0,-697.0,2426.0
27.3724384308,Blocking,90.0,-1396.0,2279.0
27.3924922943,Blocking,-72.0,-1863.0,2084.0
27.4138503075,Blocking,-410.0,-1829.0,1594.0
27.4343757629,Blocking,-382.0,-1589.0,1216.0
27.4542891979,Blocking,-135.0,-1458.0,885.0
27.474636077899998,Blocking,511.0,-1411.0,838.0
27.495333433200003,Blocking,635.0,-1356.0,979.0
27.5165259838,Blocking,640.0,-1296.0,1075.0
27.5361094475,Blocking,665.0,-1378.0,1040.0
27.5562026501,Blocking,705.0,-1418.0,1007.0
27.577006578400002,Blocking,658.0,-1342.0,876.0
27.597378253899997,Blocking,580.0,-1311.0,754.0
27.6179378033,Blocking,458.0,-1305.0,583.0
27.638801336300002,Blocking,248.0,-1242.0,151.0
27.659363031399998,Blocking,222.0,-1164.0,-21.0
27.6794409752,Blocking,248.0,-1037.0,-164.0
27.700277566900002,Blocking,510.0,-751.0,-290.0
27.720270395300002,Blocking,696.0,-663.0,-152.0
27.7407274246,Blocking,866.0,-615.0,139.0
27.761107683200002,Blocking,943.0,-688.0,995.0
27.782504796999998,Blocking,858.0,-874.0,1349.0
27.802836895,Blocking,716.0,-1137.0,1644.0
27.8225984573,Blocking,691.0,-1341.0,1687.0
27.8431777954,Blocking,622.0,-1523.0,1591.0
27.8634486198,Blocking,150.0,-1586.0,1187.0
27.884473562199997,Blocking,-136.0,-1606.0,984.0
27.9050633907,Blocking,-402.0,-1705.0,780.0
27.9258430004,Blocking,-667.0,-1959.0,711.0
27.9456720352,Blocking,-708.0,-1971.0,918.0
27.9661431313,Blocking,-710.0,-1896.0,1132.0
27.9863364697,Blocking,-400.0,-1817.0,1674.0
28.0077126026,Blocking,-204.0,-1882.0,1979.0
28.0277833939,Blocking,-126.0,-1982.0,2217.0
28.0477347374,Blocking,-653.0,-1966.0,2343.0
28.069612741500002,Blocking,-789.0,-1774.0,2147.0
28.0902001858,Blocking,250.0,-357.0,3002.0
28.1102466583,Blocking,1102.0,79.0,3613.0
28.129606962199997,Blocking,1931.0,261.0,3776.0
28.146834850300003,Blocking,3203.0,946.0,3844.0
28.1669971943,Blocking,3819.0,1689.0,3473.0
28.1872990131,Blocking,4318.0,2488.0,2840.0
28.2077922821,Blocking,5013.0,2984.0,2394.0
28.2280750275,Blocking,5098.0,2666.0,2471.0
28.249114513400002,Blocking,5066.0,2346.0,2519.0
28.270231723800002,Blocking,4805.0,2123.0,2196.0
28.2897946835,Blocking,4576.0,2085.0,1933.0
28.310579776799997,Blocking,4172.0,2012.0,1264.0
28.3305270672,Blocking,4082.0,1767.0,906.0
28.351331234,Blocking,4029.0,1556.0,772.0
28.3748478889,Blocking,3911.0,1255.0,940.0
28.3919606209,Blocking,3889.0,1187.0,1048.0
28.4126610756,Blocking,3764.0,1156.0,950.0
28.437838316,Blocking,2951.0,968.0,584.0
28.453710317600002,Blocking,2365.0,669.0,640.0
28.4744641781,Blocking,1790.0,359.0,887.0
28.494193315500002,Blocking,-139.0,-125.0,1606.0
28.515915870700002,Blocking,-1172.0,-25.0,1572.0
28.543170690500002,Blocking,-1936.0,-26.0,1322.0
28.5557410717,Blocking,-2205.0,-939.0,1699.0
28.5764732361,Blocking,-2169.0,-1263.0,1928.0
28.59699893,Blocking,-2718.0,-1613.0,1735.0
28.6177940369,Blocking,-3023.0,-1636.0,1586.0
28.638455629299997,Blocking,-3139.0,-1575.0,1486.0
28.658499240900003,Blocking,-2777.0,-1249.0,1334.0
28.6795122623,Blocking,-2374.0,-995.0,1414.0
28.7000033855,Blocking,-1863.0,-727.0,1553.0
28.7198507786,Blocking,-1171.0,-628.0,1720.0
28.740147113800003,Blocking,-997.0,-694.0,1740.0
28.760525703400003,Blocking,-955.0,-747.0,1726.0
28.781166315100002,Blocking,-1214.0,-966.0,1752.0
28.803145646999997,Blocking,-1524.0,-1128.0,1906.0
28.822189092600002,Blocking,-1783.0,-1368.0,2149.0
28.8436524868,Blocking,-1894.0,-1516.0,2465.0
28.8634421825,Blocking,-1964.0,-1426.0,2675.0
28.8836147785,Blocking,-1293.0,-445.0,2322.0
28.904062509499997,Blocking,-519.0,-36.0,2413.0
28.9251892567,Blocking,364.0,49.0,2814.0
28.9456765652,Blocking,1223.0,-47.0,3390.0
28.9664680958,Blocking,2438.0,228.0,3657.0
28.9863758087,Blocking,2902.0,674.0,3150.0
29.006833553299998,Blocking,3889.0,1312.0,2153.0
29.0273840427,Blocking,4238.0,1380.0,1890.0
29.0482180119,Blocking,4404.0,1416.0,1728.0
29.0684223175,Blocking,4458.0,1602.0,1203.0
29.0887441635,Blocking,4245.0,1665.0,818.0
29.1094942093,Blocking,3495.0,1144.0,-108.0
29.1291568279,Blocking,3153.0,632.0,-425.0
29.150219202,Blocking,2606.0,125.0,-826.0
29.1722290516,Blocking,1109.0,-628.0,-2199.0
29.1908574104,Blocking,574.0,-1097.0,-2738.0
29.211780309699996,Blocking,135.0,-1655.0,-3528.0
29.2346198559,Blocking,185.0,-1587.0,-3491.0
29.252362251300003,Blocking,352.0,-1217.0,-3234.0
29.2730917931,Blocking,1585.0,-74.0,-1628.0
29.2929587364,Blocking,2335.0,604.0,-147.0
29.3139858246,Blocking,2681.0,1236.0,1245.0
29.3369865417,Blocking,2837.0,2175.0,2624.0
29.3543372154,Blocking,3368.0,2517.0,3116.0
29.3752844334,Blocking,3931.0,2475.0,3967.0
29.3957316875,Blocking,4479.0,1255.0,5163.0
29.4160327911,Blocking,4300.0,545.0,5269.0
29.4365022182,Blocking,3673.0,-11.0,5020.0
29.4569969177,Blocking,1883.0,-7.0,3699.0
29.477755308200003,Blocking,1070.0,463.0,2939.0
29.498835325199998,Blocking,224.0,1016.0,2099.0
29.5184586048,Blocking,-122.0,696.0,1884.0
29.539079189299997,Blocking,-213.0,11.0,1706.0
29.559353828400003,Blocking,123.0,-1343.0,1422.0
29.579732894899998,Blocking,291.0,-1482.0,1129.0
29.601540565500002,Blocking,393.0,-1214.0,607.0
29.6207113266,Blocking,458.0,-753.0,-658.0
29.642228603400003,Blocking,355.0,-1007.0,-884.0
29.6616630554,Blocking,188.0,-1460.0,-640.0
29.6824467182,Blocking,-405.0,-2194.0,347.0
29.702906846999998,Blocking,-864.0,-2239.0,545.0
29.7236003876,Blocking,-1474.0,-2155.0,567.0
29.7435152531,Blocking,-1505.0,-2132.0,874.0
29.7640097141,Blocking,-1436.0,-2169.0,1498.0
29.784448623699998,Blocking,-1296.0,-2217.0,2239.0
29.8060622215,Blocking,-1311.0,-1972.0,3365.0
29.8256247044,Blocking,-1401.0,-1494.0,3575.0
29.846067905399998,Blocking,-1257.0,112.0,4036.0
29.8666899204,Blocking,-617.0,570.0,4856.0
29.887199163400002,Blocking,417.0,599.0,5712.0
29.908149242399997,Blocking,2516.0,775.0,5968.0
29.927901268000003,Blocking,2943.0,1310.0,5093.0
29.9442181587,Blocking,3075.0,1962.0,3847.0
29.971455097199996,Blocking,3042.0,2700.0,1337.0
29.9858391285,Blocking,3148.0,2684.0,372.0
30.007393360100004,Blocking,3348.0,2625.0,-746.0
30.0261077881,Blocking,3374.0,2655.0,-912.0
30.048756122600004,Blocking,3333.0,2655.0,-887.0
30.069636344899997,Blocking,3172.0,2360.0,-624.0
30.0881972313,Blocking,2994.0,1990.0,-625.0
30.1082863808,Blocking,2783.0,1497.0,-623.0
30.1288645267,Blocking,2118.0,360.0,-688.0
30.1495835781,Blocking,1770.0,-201.0,-750.0
30.170511484099997,Blocking,1539.0,-656.0,-916.0
30.1900475025,Blocking,1310.0,-1140.0,-1481.0
30.2109286785,Blocking,1069.0,-953.0,-1856.0
30.233238458600002,Blocking,654.0,-311.0,-1718.0
30.2519962788,Blocking,843.0,-26.0,-881.0
30.2725031376,Blocking,1368.0,386.0,105.0
30.2924985886,Blocking,1917.0,1663.0,2052.0
30.3128724098,Blocking,2205.0,2254.0,2753.0
30.3344163895,Blocking,2608.0,2671.0,3170.0
30.353849887800003,Blocking,3449.0,3084.0,3426.0
30.375554561599998,Blocking,3591.0,3109.0,3467.0
30.394785642600002,Blocking,3425.0,3239.0,3413.0
30.4160802364,Blocking,3419.0,3566.0,3178.0
30.435961961700002,Blocking,3748.0,3472.0,3075.0
30.456110239,Blocking,3977.0,3276.0,3162.0
30.4777944088,Blocking,3906.0,3146.0,2866.0
30.4971482754,Blocking,3646.0,3077.0,2504.0
30.5180807114,Blocking,2978.0,2376.0,2289.0
30.5391812325,Blocking,2719.0,1669.0,2327.0
30.5593571663,Blocking,2477.0,956.0,2343.0
30.5793642998,Blocking,1439.0,375.0,2532.0
30.6004495621,Blocking,339.0,508.0,2271.0
30.620115756999997,Blocking,-428.0,314.0,1835.0
30.6418631077,Blocking,-502.0,-1182.0,1552.0
30.6613295078,Blocking,-478.0,-1792.0,1678.0
30.6823236942,Blocking,-642.0,-2070.0,1698.0
30.7024633884,Blocking,-1110.0,-2062.0,1102.0
30.7227427959,Blocking,-1225.0,-2028.0,696.0
30.743735313400002,Blocking,-957.0,-1963.0,371.0
30.7634630203,Blocking,-733.0,-1965.0,452.0
30.783967256500002,Blocking,-559.0,-1947.0,578.0
30.8049566746,Blocking,-494.0,-1761.0,586.0
30.8249976635,Blocking,-451.0,-1593.0,555.0
30.8459858894,Blocking,-316.0,-1417.0,659.0
30.8661651611,Blocking,-136.0,-1183.0,1020.0
30.8868544102,Blocking,-101.0,-1167.0,1160.0
30.907894134499998,Blocking,-136.0,-1218.0,1218.0
30.9274024963,Blocking,-359.0,-1038.0,1137.0
30.9480171204,Blocking,-417.0,-845.0,1210.0
30.9695286751,Blocking,-348.0,-678.0,1583.0
30.988907098800002,Blocking,-44.0,-321.0,2385.0
31.0096421242,Blocking,262.0,-59.0,2668.0
31.0298306942,Blocking,1158.0,994.0,2787.0
31.0469810963,Blocking,1693.0,1593.0,2660.0
31.0669941902,Blocking,2232.0,1965.0,2294.0
31.087434291799998,Blocking,3065.0,2129.0,1577.0
31.1083562374,Blocking,3100.0,1982.0,964.0
31.1288909912,Blocking,3097.0,1764.0,312.0
31.1487803459,Blocking,2863.0,1481.0,-376.0
31.1696851254,Blocking,2723.0,1460.0,-568.0
31.1893475056,Blocking,2631.0,1456.0,-595.0
31.209982633600003,Blocking,2636.0,1112.0,-64.0
31.2303495407,Blocking,2660.0,886.0,179.0
31.251286745100003,Blocking,3054.0,1163.0,318.0
31.2723753452,Blocking,3252.0,1698.0,252.0
31.291775465,Blocking,3447.0,2274.0,258.0
31.3123807907,Blocking,3795.0,2999.0,721.0
31.332938909499997,Blocking,3915.0,2974.0,1191.0
31.353160858200003,Blocking,4069.0,2797.0,1756.0
31.374653101,Blocking,4491.0,2591.0,2962.0
31.3944263458,Blocking,4488.0,2759.0,3543.0
31.414762973800002,Blocking,4366.0,3043.0,3907.0
31.4359104633,Blocking,4187.0,3132.0,3879.0
31.455661535300003,Blocking,4164.0,2920.0,3701.0
31.4772250652,Blocking,4086.0,2686.0,3563.0
31.4964733124,Blocking,3610.0,1995.0,3008.0
31.5173974037,Blocking,3151.0,1721.0,2431.0
31.5388660431,Blocking,2346.0,1459.0,1526.0
31.557975769000002,Blocking,1448.0,1328.0,1308.0
31.5785546303,Blocking,187.0,1031.0,1332.0
31.5992901325,Blocking,-1879.0,-862.0,1516.0
31.6203992367,Blocking,-2287.0,-2206.0,1489.0
31.6406612396,Blocking,-2638.0,-3377.0,1660.0
31.6647219658,Blocking,-3779.0,-4048.0,2282.0
31.6857254505,Blocking,-4008.0,-3408.0,2245.0
31.705816030500003,Blocking,-3026.0,-2552.0,2013.0
31.725985527,Blocking,-2369.0,-2556.0,2241.0
31.747132301300002,Blocking,-1716.0,-2627.0,2347.0
31.7628355026,Blocking,-665.0,-2502.0,1831.0
31.78378582,Blocking,-188.0,-2013.0,1553.0
31.803771019000003,Blocking,291.0,-1126.0,1362.0
31.824116945300002,Blocking,1095.0,925.0,710.0
31.8453075886,Blocking,1398.0,1225.0,19.0
31.865744352300002,Blocking,1758.0,807.0,-690.0
31.8856503963,Blocking,2470.0,-527.0,-1935.0
31.9067201614,Blocking,2583.0,-895.0,-2533.0
31.9271976948,Blocking,2294.0,-774.0,-3739.0
31.9476177692,Blocking,2300.0,-520.0,-3902.0
31.9686098099,Blocking,2384.0,-100.0,-3321.0
31.9883861542,Blocking,1825.0,1091.0,65.0
32.0094923973,Blocking,1389.0,1439.0,2249.0
32.0290386677,Blocking,1344.0,1184.0,3921.0
32.049877882,Blocking,1715.0,-31.0,5708.0
32.0711169243,Blocking,1914.0,-365.0,6111.0
32.0908167362,Blocking,1924.0,-360.0,6240.0
32.111332655,Blocking,1390.0,129.0,5389.0
32.1315407753,Blocking,1120.0,293.0,4671.0
32.1518990994,Blocking,961.0,117.0,3013.0
32.1752974987,Blocking,811.0,-120.0,2539.0
32.1931769848,Blocking,369.0,-335.0,2369.0
32.2136981487,Blocking,-395.0,-512.0,2365.0
32.2350480556,Blocking,-3482.0,-1291.0,2134.0
32.2547900677,Blocking,-4541.0,-2061.0,1598.0
32.2756245136,Blocking,-5306.0,-2853.0,835.0
32.295210599899995,Blocking,-5598.0,-2137.0,687.0
32.316476821900004,Blocking,-5602.0,-1081.0,513.0
32.3371536732,Blocking,-4278.0,253.0,790.0
32.3581235409,Blocking,-3401.0,277.0,1356.0
32.3782961369,Blocking,-2500.0,-163.0,1985.0
32.397641897199996,Blocking,-1734.0,-761.0,2560.0
32.418576479,Blocking,-774.0,-1230.0,3054.0
32.4401581287,Blocking,-205.0,-797.0,1884.0
32.459641695,Blocking,-93.0,-700.0,1235.0
32.4799973965,Blocking,-6.0,-722.0,716.0
32.500905990599996,Blocking,271.0,-943.0,-124.0
32.5205242634,Blocking,358.0,-1053.0,-438.0
32.5411458015,Blocking,335.0,-1045.0,-573.0
32.561759471900004,Blocking,-62.0,-1181.0,31.0
32.582870245,Blocking,-260.0,-1483.0,900.0
32.6061177254,Blocking,-405.0,-1648.0,1701.0
32.6231467724,Blocking,-367.0,-1607.0,2024.0
32.6435670853,Blocking,-412.0,-1380.0,1901.0
32.6641554832,Blocking,-520.0,-855.0,1757.0
32.6849691868,Blocking,-362.0,-708.0,1701.0
32.705183506,Blocking,-101.0,-570.0,1800.0
32.7255051136,Blocking,-90.0,-286.0,2421.0
32.746031284299995,Blocking,-329.0,-88.0,2639.0
32.7666349411,Blocking,-740.0,24.0,2591.0
32.7877764702,Blocking,-1318.0,-259.0,2395.0
32.8078019619,Blocking,-2559.0,-1428.0,1847.0
32.8276462555,Blocking,-3045.0,-1911.0,1826.0
32.8442587852,Blocking,-3158.0,-1718.0,1194.0
32.8648197651,Blocking,-2888.0,-1281.0,603.0
32.885134697,Blocking,-2585.0,-982.0,95.0
32.9062919617,Blocking,-2373.0,-1225.0,-491.0
32.926395416300004,Blocking,-2471.0,-1467.0,-318.0
32.9481112957,Blocking,-2577.0,-1524.0,624.0
32.968205452,Blocking,-2841.0,-1492.0,940.0
32.9873697758,Blocking,-3096.0,-1279.0,1245.0
33.0088889599,Blocking,-3440.0,-1307.0,1869.0
33.028563499499995,Blocking,-3416.0,-1432.0,2131.0
33.0499789715,Blocking,-3225.0,-1356.0,2055.0
33.0702409744,Blocking,-2718.0,-985.0,1318.0
33.089851141,Blocking,-2466.0,-810.0,922.0
33.111039400100005,Blocking,-2219.0,-666.0,615.0
33.1307411194,Blocking,-1434.0,-484.0,361.0
33.151475668,Blocking,-938.0,-727.0,593.0
33.1728289127,Blocking,-562.0,-2035.0,2362.0
33.1933848858,Blocking,-759.0,-2411.0,2849.0
33.2130634785,Blocking,-966.0,-2260.0,2693.0
33.2339150906,Blocking,-1032.0,-1859.0,2148.0
33.2536628246,Blocking,-1019.0,-1478.0,1568.0
33.275339365,Blocking,-943.0,-1229.0,1113.0
33.2947084904,Blocking,-933.0,-1115.0,823.0
33.3152303696,Blocking,-1045.0,-1164.0,909.0
33.3365776539,Blocking,-1203.0,-1170.0,1030.0
33.356564045,Blocking,-1237.0,-1271.0,1194.0
33.3774449825,Blocking,-1043.0,-1341.0,1216.0
33.3970253468,Blocking,-873.0,-1363.0,1232.0
33.418087244,Blocking,-565.0,-1275.0,1209.0
33.4389331341,Blocking,-455.0,-1181.0,1228.0
33.458535432800005,Blocking,-221.0,-1090.0,1468.0
33.479547739000004,Blocking,-81.0,-1113.0,1645.0
33.50025177,Blocking,20.0,-1127.0,1831.0
33.520321846,Blocking,148.0,-890.0,2089.0
33.541903257399994,Blocking,203.0,-734.0,2152.0
33.5608496666,Blocking,359.0,-618.0,2200.0
33.581849575,Blocking,835.0,-502.0,2266.0
33.6055455208,Blocking,941.0,-453.0,2208.0
33.6227450371,Blocking,959.0,-418.0,2089.0
33.6429622173,Blocking,968.0,-363.0,1862.0
33.663208961500004,Blocking,993.0,-255.0,1846.0
33.6845605373,Blocking,1198.0,-1.0,1728.0
33.7049634457,Blocking,1284.0,53.0,1546.0
33.7246572971,Blocking,1276.0,61.0,1423.0
33.745292901999996,Blocking,1139.0,8.0,1235.0
33.766155481300004,Blocking,1103.0,48.0,1182.0
33.786648035,Blocking,1099.0,21.0,1106.0
33.807781696300005,Blocking,1048.0,-174.0,1116.0
33.8270828724,Blocking,896.0,-260.0,1294.0
33.848694086100004,Blocking,705.0,-419.0,1514.0
33.8704664707,Blocking,358.0,-641.0,1778.0
33.8893294334,Blocking,327.0,-638.0,1800.0
33.909390449499995,Blocking,339.0,-684.0,1772.0
33.929444789899996,Blocking,341.0,-839.0,1718.0
33.946452379200004,Blocking,368.0,-937.0,1693.0
33.9688472748,Blocking,467.0,-951.0,1539.0
33.9868769646,Blocking,611.0,-801.0,1577.0
34.008031368299996,Blocking,747.0,-604.0,1743.0
34.028082847600004,Blocking,1097.0,-613.0,2220.0
34.0494959354,Blocking,1103.0,-761.0,2282.0
34.0703675747,Blocking,1173.0,-831.0,2215.0
34.0894508362,Blocking,1462.0,-717.0,2225.0
34.110166072800006,Blocking,2215.0,-44.0,2591.0
34.1302638054,Blocking,2377.0,143.0,2622.0
34.1509943008,Blocking,2158.0,10.0,2363.0
34.1756501198,Blocking,1986.0,-85.0,2161.0
34.1958398819,Blocking,1823.0,-141.0,1993.0
34.2164509296,Blocking,1538.0,-76.0,1695.0
34.2372319698,Blocking,1429.0,-43.0,1508.0
34.2577707767,Blocking,1040.0,-150.0,1018.0
34.278455495799996,Blocking,786.0,-236.0,661.0
34.298396349,Blocking,626.0,-45.0,371.0
34.3190023899,Blocking,364.0,236.0,-333.0
34.3399717808,Blocking,83.0,-39.0,-325.0
34.3600862026,Blocking,-476.0,-576.0,866.0
34.3805618286,Blocking,-694.0,-667.0,1400.0
34.4018073082,Blocking,-848.0,-504.0,1539.0
34.4210429192,Blocking,-836.0,-48.0,1330.0
34.441854953800004,Blocking,-571.0,213.0,1530.0
34.461996793699996,Blocking,48.0,402.0,1969.0
34.4830596447,Blocking,1643.0,405.0,2908.0
34.5032000542,Blocking,1938.0,327.0,3556.0
34.5234501362,Blocking,2002.0,102.0,4102.0
34.5441031456,Blocking,1807.0,-433.0,4374.0
34.5645084381,Blocking,1766.0,-480.0,4088.0
34.5850028992,Blocking,1522.0,-493.0,3317.0
34.6068120003,Blocking,1377.0,-551.0,2912.0
34.626688957199995,Blocking,1252.0,-631.0,2532.0
34.6466710567,Blocking,1095.0,-758.0,1999.0
34.6627058983,Blocking,1114.0,-772.0,1815.0
34.6833758354,Blocking,1129.0,-792.0,1663.0
34.7048330307,Blocking,1180.0,-672.0,1443.0
34.7240645885,Blocking,1195.0,-533.0,1368.0
34.7452208996,Blocking,1198.0,-374.0,1237.0
34.7652392387,Blocking,1194.0,-330.0,1283.0
34.786118269,Blocking,1193.0,-444.0,1503.0
34.8067872524,Blocking,1186.0,-565.0,1719.0
34.826590776399996,Blocking,1131.0,-657.0,2043.0
34.8472614288,Blocking,1091.0,-754.0,1924.0
34.8689408302,Blocking,1100.0,-847.0,1738.0
34.8887891769,Blocking,1158.0,-854.0,1654.0
34.909149408299996,Blocking,1197.0,-852.0,1766.0
34.9288647175,Blocking,1159.0,-841.0,2014.0
34.9504389763,Blocking,1056.0,-793.0,2082.0
34.9710924625,Blocking,1002.0,-722.0,2109.0
34.990487813899996,Blocking,1049.0,-724.0,2134.0
35.0113515854,Blocking,1102.0,-724.0,2138.0
35.0314221382,Blocking,1164.0,-679.0,2128.0
35.0516893864,Blocking,1341.0,-600.0,1792.0
35.073660850500005,Blocking,1504.0,-653.0,1554.0
35.0936660767,Blocking,2179.0,-609.0,1102.0
35.1137626171,Blocking,2480.0,-744.0,1146.0
35.134516716,Blocking,2600.0,-1105.0,1570.0
35.1545319557,Blocking,2694.0,-1893.0,2699.0
35.1769151688,Blocking,2822.0,-1863.0,3151.0
35.195131540300004,Blocking,2995.0,-1577.0,3433.0
35.2172312737,Inactive,2864.0,-1185.0,3179.0
35.23695755,Inactive,2782.0,-1150.0,2889.0
35.257104396799996,Inactive,2923.0,-1010.0,2620.0
35.2790675163,Inactive,3825.0,-690.0,2232.0
35.2976157665,Inactive,4296.0,-456.0,2021.0
35.3185956478,Inactive,4527.0,-334.0,2028.0
35.3395006657,Inactive,4318.0,-252.0,2923.0
35.359055519099996,Inactive,3780.0,100.0,2704.0
35.380582571,Inactive,2986.0,641.0,2884.0
35.4004929066,Inactive,67.0,2033.0,3029.0
35.421049833299996,Inactive,-1485.0,2189.0,2482.0
35.440867424000004,Inactive,-3829.0,1429.0,2831.0
35.461420536,Inactive,-4110.0,1256.0,1868.0
35.482278347,Inactive,-4092.0,1354.0,618.0
35.5029377937,Inactive,-3777.0,1711.0,0.0
35.522760152800004,Inactive,-3391.0,1601.0,13.0
35.543361186999995,Inactive,-2834.0,1259.0,9.0
35.5647678375,Inactive,-1791.0,218.0,846.0
35.584644079200004,Inactive,-1254.0,-251.0,1684.0
35.6061472893,Inactive,103.0,-391.0,2053.0
35.6251847744,Inactive,821.0,-543.0,1750.0
35.6471676826,Inactive,1645.0,-688.0,1542.0
35.6664488316,Inactive,2875.0,-471.0,1264.0
35.687066555,Inactive,2993.0,-42.0,1063.0
35.7071480751,Inactive,2820.0,429.0,852.0
35.727698564499995,Inactive,2370.0,697.0,1339.0
35.7443785667,Inactive,2345.0,532.0,1819.0
35.76592803,Inactive,2162.0,111.0,2532.0
35.7853953838,Inactive,1506.0,-285.0,3707.0
35.8076701164,Inactive,1443.0,-201.0,3555.0
35.826327323899996,Inactive,1504.0,-119.0,3237.0
35.8471064568,Inactive,1538.0,-201.0,2748.0
35.867466926599995,Inactive,1476.0,-293.0,2747.0
35.8873853683,Inactive,1400.0,-277.0,2791.0
35.9089148045,Inactive,1403.0,-110.0,2241.0
35.9287240505,Inactive,1430.0,-228.0,2004.0
35.9494333267,Inactive,1204.0,-329.0,1957.0
35.969680309299996,Inactive,1123.0,-296.0,1952.0
35.989924669299995,Inactive,1098.0,-160.0,1952.0
36.0115675926,Inactive,1052.0,152.0,1778.0
36.030734539,Inactive,1031.0,182.0,1755.0
36.0527260303,Inactive,966.0,136.0,1845.0
36.072804212600005,Inactive,825.0,-42.0,2153.0
36.0922577381,Inactive,817.0,-109.0,2241.0
36.113689422600004,Inactive,1025.0,-88.0,2191.0
36.1345005035,Inactive,1113.0,-26.0,2161.0
36.1547739506,Inactive,1181.0,47.0,2107.0
36.1746733189,Inactive,1336.0,41.0,2202.0
36.1944839954,Inactive,1359.0,30.0,2309.0
36.2159147263,Inactive,1321.0,30.0,2389.0
36.236261606199996,Inactive,1282.0,20.0,2502.0
36.2569310665,Inactive,1359.0,-25.0,2558.0
36.2766170502,Inactive,1434.0,-63.0,2600.0
36.2971162796,Inactive,1530.0,-15.0,2474.0
36.3184537888,Inactive,1544.0,37.0,2352.0
36.3396089077,Inactive,1569.0,83.0,2230.0
36.358479023,Inactive,1629.0,-5.0,2067.0
36.3789114952,Inactive,1661.0,10.0,1966.0
36.3997507095,Inactive,1675.0,15.0,1926.0
36.420449495300005,Inactive,1587.0,59.0,2019.0
36.4415786266,Inactive,1557.0,35.0,1880.0
36.4607167244,Inactive,1562.0,-52.0,1972.0
36.481615781799995,Inactive,1575.0,-36.0,2118.0
36.50334692,Inactive,1597.0,-21.0,2226.0
36.5235288143,Inactive,1646.0,74.0,2449.0
36.5428152084,Inactive,1617.0,74.0,2434.0
36.563147068,Inactive,1557.0,10.0,2442.0
36.5842535496,Inactive,1528.0,-90.0,2406.0
36.6057088375,Inactive,1503.0,-123.0,2336.0
36.624833107,Inactive,1378.0,-247.0,2224.0
36.645787000700004,Inactive,1331.0,-298.0,2288.0
36.666440010100004,Inactive,1305.0,-290.0,2254.0
36.6864292622,Inactive,1318.0,-229.0,1970.0
36.707017183299996,Inactive,1313.0,-224.0,1859.0
36.7269175053,Inactive,1285.0,-226.0,1811.0
36.7479584217,Inactive,1104.0,-244.0,1835.0
36.7689781189,Inactive,998.0,-226.0,1787.0
36.7884559631,Inactive,856.0,-239.0,1728.0
