index,time,High_level,linear_acc.x,linear_acc.y,linear_acc.z
1922,28.9251022339,Inactive,683.0,1247.0,-882.0
1923,28.9318888187,Inactive,,,
1924,28.945883035700003,Inactive,439.0,1186.0,-813.0
1925,28.9660496712,Inactive,114.0,1120.0,-579.0
1926,28.986532449699997,Inactive,-467.0,1410.0,100.0
1927,28.997850894899997,Inactive,,,
1928,29.0075211525,Inactive,-744.0,1547.0,330.0
1929,29.028209924699997,Inactive,-948.0,1585.0,292.0
1930,29.049240350700003,Inactive,-938.0,1524.0,93.0
1931,29.063306570100004,Inactive,,,
1932,29.0685684681,Inactive,341.0,157.0,-57.0
1933,29.089291811,Inactive,1012.0,-1398.0,8.0
1934,29.1095736027,Inactive,753.0,-3762.0,-45.0
1935,29.1283836365,Inactive,,,
1936,29.1298849583,Inactive,623.0,-4039.0,532.0
1937,29.150860548,Inactive,1184.0,-3902.0,2346.0
1938,29.1722207069,Inactive,1485.0,-4044.0,3214.0
1939,29.1913630962,Inactive,1466.0,-4076.0,3952.0
1940,29.1922395229,Inactive,,,
1941,29.211839675900002,Inactive,764.0,-3394.0,4418.0
1942,29.2324712276,Inactive,474.0,-2868.0,4135.0
1943,29.2529850006,Inactive,310.0,-2506.0,3716.0
1944,29.256568193400003,Inactive,,,
1945,29.2737066746,Inactive,611.0,-2016.0,3221.0
1946,29.293766737,Inactive,1026.0,-1837.0,3112.0
1947,29.3145227432,Walking,1314.0,-1572.0,2907.0
1948,29.32695961,Walking,,,
1949,29.3346717358,Walking,1434.0,-1185.0,2475.0
1950,29.3553407192,Walking,1477.0,-236.0,936.0
1951,29.3759293556,Walking,1466.0,233.0,-362.0
1952,29.393037557600003,Walking,,,
1953,29.396767377899998,Walking,1571.0,283.0,-882.0
1954,29.4127817154,Walking,1691.0,398.0,-1350.0
1955,29.432962417600002,Walking,1728.0,476.0,-1901.0
1956,29.4535212517,Walking,1667.0,473.0,-2869.0
1957,29.4573423862,Walking,,,
1958,29.4741754532,Walking,1353.0,342.0,-3236.0
1959,29.4944219589,Walking,-525.0,47.0,-2338.0
1960,29.515663623800002,Walking,-1629.0,-972.0,-381.0
1961,29.5356311798,Walking,-3463.0,-2579.0,2298.0
1962,29.545320749299997,Walking,,,
1963,29.556311607399998,Walking,-3992.0,-4037.0,5645.0
1964,29.577224493000003,Walking,-2888.0,-4367.0,5859.0
1965,29.5968024731,Walking,-1991.0,-4085.0,5478.0
1966,29.6127638817,Walking,,,
1967,29.617515564,Walking,-953.0,-3603.0,4512.0
1968,29.6385879517,Walking,-827.0,-3546.0,3947.0
1969,29.6582565308,Walking,-768.0,-2896.0,3042.0
1970,29.678251504899997,Walking,,,
1971,29.678779840500003,Walking,-815.0,-2435.0,2975.0
1972,29.699161768000003,Walking,-691.0,-1988.0,3061.0
1973,29.720417738000002,Walking,-104.0,-1404.0,2672.0
1974,29.740994215,Walking,220.0,-1237.0,2228.0
1975,29.745364666,Walking,,,
1976,29.7605638504,Walking,500.0,-1121.0,1760.0
1977,29.7816662788,Walking,735.0,-1030.0,1341.0
1978,29.8018302917,Walking,1072.0,-941.0,141.0
1979,29.8113667965,Walking,,,
1980,29.822840929,Walking,1128.0,-858.0,-508.0
1981,29.843606233600003,Walking,1042.0,-712.0,-1510.0
1982,29.8634676933,Walking,1012.0,-598.0,-1819.0
1983,29.877187252,Walking,,,
1984,29.8844923973,Walking,1048.0,-231.0,-1848.0
1985,29.904609203299998,Walking,1145.0,-69.0,-1586.0
1986,29.9254388809,Walking,1282.0,-86.0,-1125.0
1987,29.929085731500003,Walking,,,
1988,29.945131540300004,Walking,1160.0,-1111.0,142.0
1989,29.9654800892,Walking,563.0,-2041.0,1119.0
1990,29.980649948099998,Walking,,,
1991,29.9867086411,Walking,-426.0,-3182.0,2219.0
1992,30.007146120100003,Walking,-2669.0,-4497.0,2577.0
1993,30.0269169807,Walking,-2729.0,-4471.0,2003.0
1994,30.0457217693,Walking,,,
1995,30.047441721,Walking,-2257.0,-4090.0,1895.0
1996,30.067790985100004,Walking,-895.0,-3336.0,2599.0
1997,30.0884435177,Walking,-698.0,-3365.0,2811.0
1998,30.1096856594,Walking,-903.0,-3545.0,2837.0
1999,30.1126596928,Walking,,,
2000,30.129921674699997,Walking,-1583.0,-3686.0,2316.0
2001,30.1505858898,Walking,-1605.0,-3548.0,1862.0
2002,30.1708548069,Walking,-1367.0,-3085.0,1504.0
2003,30.177824735599998,Walking,,,
2004,30.191024303400003,Walking,-1070.0,-2939.0,1380.0
2005,30.211475610700003,Walking,-723.0,-2866.0,1106.0
2006,30.2250919342,Walking,,,
2007,30.231648921999998,Walking,-171.0,-2797.0,414.0
2008,30.252399683,Walking,18.0,-2868.0,112.0
2009,30.2736747265,Walking,216.0,-2927.0,-76.0
2010,30.2811994553,Walking,,,
2011,30.2931644917,Walking,497.0,-2762.0,-86.0
2012,30.314140558200002,Walking,569.0,-2517.0,46.0
2013,30.3341288567,Walking,644.0,-2212.0,244.0
2014,30.345740079899997,Walking,,,
2015,30.3554172516,Walking,718.0,-1666.0,728.0
2016,30.376193046599997,Walking,766.0,-1581.0,843.0
2017,30.3955161572,Walking,800.0,-1722.0,928.0
2018,30.4115552902,Walking,,,
2019,30.4168097973,Walking,793.0,-1962.0,902.0
2020,30.4374988079,Walking,766.0,-2215.0,887.0
2021,30.457145929299998,Walking,512.0,-2528.0,985.0
2022,30.478528261199997,Walking,398.0,-2547.0,1033.0
2023,30.478948831599997,Walking,,,
2024,30.493858099,Walking,399.0,-2509.0,1090.0
2025,30.5150573254,Walking,374.0,-2365.0,1262.0
2026,30.5350618362,Walking,248.0,-2288.0,1231.0
2027,30.5452632904,Walking,,,
2028,30.5559287071,Walking,150.0,-2256.0,1138.0
2029,30.576945066500002,Walking,157.0,-2207.0,972.0
2030,30.6003220081,Walking,272.0,-2169.0,971.0
2031,30.612048149099998,Walking,,,
2032,30.6208252907,Walking,417.0,-2129.0,1026.0
2033,30.642786502800003,Walking,488.0,-2090.0,1193.0
2034,30.6617279053,Walking,539.0,-2137.0,1360.0
2035,30.680500984200002,Walking,,,
2036,30.682304859200002,Walking,566.0,-2283.0,1571.0
2037,30.702865362199997,Walking,509.0,-2358.0,1576.0
2038,30.7232029438,Walking,449.0,-2396.0,1441.0
2039,30.7441132069,Walking,452.0,-2291.0,1084.0
2040,30.749610185599998,Walking,,,
2041,30.7681460381,Walking,502.0,-2189.0,1026.0
2042,30.7887630463,Walking,550.0,-1991.0,1160.0
2043,30.8097600937,Walking,518.0,-1898.0,1272.0
2044,30.815323352800004,Walking,,,
2045,30.8299853802,Walking,399.0,-1836.0,1419.0
2046,30.851095914800002,Walking,356.0,-1942.0,1414.0
2047,30.8714449406,Walking,337.0,-2113.0,1350.0
2048,30.879553556399998,Walking,,,
2049,30.891093969299998,Walking,335.0,-2293.0,1304.0
2050,30.9117319584,Walking,242.0,-2138.0,1485.0
2051,30.9321622849,Walking,280.0,-1771.0,1579.0
2052,30.944649219499997,Walking,,,
2053,30.9525709152,Walking,663.0,-1136.0,1311.0
2054,30.9738957882,Walking,826.0,-1074.0,1139.0
2055,30.993593215900002,Walking,856.0,-1187.0,1046.0
2056,31.013338327399996,Walking,,,
2057,31.0141444206,Walking,647.0,-1412.0,1077.0
2058,31.034480094899997,Walking,593.0,-1409.0,1061.0
2059,31.055018425,Walking,674.0,-1345.0,1048.0
2060,31.072508335100004,Walking,1051.0,-1187.0,1097.0
2061,31.0782206059,Walking,,,
2062,31.0920050144,Walking,1160.0,-1130.0,1172.0
2063,31.112839937199997,Walking,1159.0,-1086.0,1266.0
2064,31.1327869892,Walking,1083.0,-1056.0,1338.0
2065,31.1452937126,Walking,,,
2066,31.153534174,Walking,979.0,-1057.0,1406.0
2067,31.17471838,Walking,727.0,-1127.0,1589.0
2068,31.1942391396,Walking,633.0,-1181.0,1617.0
2069,31.210774660100004,Walking,,,
2070,31.214756012,Walking,624.0,-1191.0,1576.0
2071,31.2352426052,Walking,597.0,-1186.0,1511.0
2072,31.255653142899998,Walking,548.0,-1219.0,1480.0
2073,31.259137392,Walking,,,
2074,31.2760865688,Walking,470.0,-1276.0,1439.0
2075,31.2967028618,Walking,276.0,-1302.0,1414.0
2076,31.314445972399998,Walking,,,
2077,31.3180913925,Walking,199.0,-1249.0,1424.0
2078,31.339145421999998,Walking,140.0,-1156.0,1376.0
2079,31.358105659499998,Walking,150.0,-1156.0,1355.0
2080,31.3786947727,Walking,167.0,-1183.0,1365.0
2081,31.3792726994,Walking,,,
2082,31.3989677429,Walking,188.0,-1209.0,1443.0
2083,31.419989109,Walking,224.0,-1054.0,1649.0
2084,31.4401540756,Walking,183.0,-944.0,1682.0
2085,31.4449384212,Walking,,,
2086,31.4604992867,Walking,164.0,-864.0,1598.0
2087,31.4815368652,Walking,178.0,-914.0,1523.0
2088,31.5015273094,Walking,174.0,-1002.0,1502.0
2089,31.5123865604,Walking,,,
2090,31.5218725204,Walking,92.0,-1152.0,1555.0
2091,31.5436639786,Walking,12.0,-1192.0,1559.0
2092,31.562901735300002,Walking,-47.0,-1183.0,1535.0
2093,31.5775945187,Walking,,,
2094,31.583431720700002,Walking,-80.0,-1161.0,1476.0
2095,31.6043028831,Walking,-90.0,-1200.0,1414.0
2096,31.6243402958,Walking,-120.0,-1162.0,1577.0
2097,31.644687175799998,Walking,,,
2098,31.644831657399997,Walking,-84.0,-1075.0,1647.0
2099,31.665168762199997,Walking,-80.0,-1009.0,1653.0
2100,31.686388730999997,Walking,-302.0,-1019.0,1542.0
2101,31.6887435913,Walking,,,
2102,31.7072126865,Walking,-468.0,-994.0,1467.0
2103,31.7267098427,Walking,-646.0,-854.0,1357.0
2104,31.7450332642,Walking,,,
2105,31.7473266125,Walking,-654.0,-754.0,695.0
2106,31.767586708099998,Walking,-624.0,-863.0,294.0
2107,31.788132905999998,Walking,-644.0,-1024.0,-79.0
2108,31.7917456627,Walking,,,
2109,31.8087463379,Walking,-735.0,-1275.0,-643.0
2110,31.8291475773,Walking,-791.0,-1352.0,-837.0
2111,31.8477785587,Walking,,,
2112,31.8500831127,Walking,-816.0,-1417.0,-925.0
2113,31.8701303005,Walking,-866.0,-1399.0,-745.0
2114,31.890517473200003,Walking,-895.0,-1349.0,-555.0
2115,31.9113128185,Walking,-973.0,-1344.0,-290.0
2116,31.915463209200002,Walking,,,
2117,31.9314239025,Walking,-1138.0,-1418.0,-182.0
2118,31.9526596069,Walking,-1434.0,-1558.0,-51.0
2119,31.973605155900003,Walking,-2129.0,-1897.0,458.0
2120,31.982560873,Walking,,,
2121,31.992982864400002,Walking,-2448.0,-1979.0,771.0
2122,32.0138299465,Walking,-2702.0,-2002.0,1000.0
2123,32.0338375568,Walking,-2993.0,-1981.0,923.0
2124,32.051700591999996,Walking,,,
2125,32.054362535500005,Walking,-3157.0,-2092.0,796.0
2126,32.0765321255,Walking,-3442.0,-2279.0,953.0
2127,32.0953485966,Walking,-4333.0,-2425.0,2287.0
2128,32.1161136627,Walking,-4715.0,-2117.0,3160.0
2129,32.1185662746,Walking,,,
2130,32.1321413517,Walking,-4913.0,-1309.0,4023.0
2131,32.1536064148,Walking,-4626.0,-998.0,3813.0
2132,32.1740128994,Walking,-4010.0,-846.0,3261.0
2133,32.1798875332,Walking,,,
2134,32.1941618919,Walking,-3053.0,-1013.0,2878.0
2135,32.2144658566,Walking,-812.0,-1794.0,3419.0
2136,32.234675645799996,Walking,-8.0,-1874.0,4330.0
2137,32.2460496426,Walking,,,
2138,32.2550430298,Walking,701.0,-145.0,6219.0
2139,32.276720285399996,Walking,522.0,338.0,5866.0
2140,32.2959954739,Walking,546.0,704.0,5080.0
2141,32.3142626286,Walking,,,
2142,32.3166568279,Walking,1186.0,1162.0,4443.0
2143,32.3377113342,Walking,1476.0,862.0,4562.0
2144,32.357421159699996,Walking,1613.0,287.0,4454.0
2145,32.378214120900005,Walking,510.0,-1262.0,2222.0
2146,32.3787395954,Walking,,,
2147,32.3983716965,Walking,-308.0,-1861.0,470.0
2148,32.419520378099996,Inactive,-1775.0,-2489.0,-3786.0
2149,32.439815282800005,Inactive,-1881.0,-2293.0,-5786.0
2150,32.4462976456,Inactive,,,
2151,32.460495472,Inactive,-1401.0,-2034.0,-7591.0
2152,32.4810972214,Inactive,-276.0,-1875.0,-8838.0
2153,32.5009078979,Inactive,2554.0,-2581.0,-8958.0
2154,32.514015913,Inactive,,,
2155,32.5212392807,Inactive,3252.0,-3219.0,-8383.0
2156,32.5429124832,Inactive,2315.0,-3811.0,-7047.0
2157,32.5622944832,Inactive,1079.0,-3938.0,-6436.0
2158,32.5806758404,Inactive,,,
2159,32.583079814899996,Inactive,-216.0,-3758.0,-5830.0
2160,32.6039476395,Inactive,-3202.0,-3798.0,-2810.0
2161,32.6236517429,Inactive,-5182.0,-3034.0,426.0
2162,32.6447184086,Inactive,-6782.0,-2167.0,2900.0
2163,32.6490361691,Inactive,,,
2164,32.6646130085,Inactive,-8181.0,-1998.0,5906.0
2165,32.6864671707,Inactive,-8240.0,-2397.0,7065.0
2166,32.7064759731,Inactive,-7180.0,-3127.0,7989.0
2167,32.717292547199996,Inactive,,,
2168,32.726243019099996,Inactive,-5722.0,-2451.0,7342.0
2169,32.7471280098,Inactive,-4386.0,-1472.0,5972.0
2170,32.767313242,Inactive,-596.0,-205.0,4042.0
2171,32.7811276913,Inactive,,,
2172,32.7875657082,Inactive,1528.0,-249.0,3497.0
2173,32.8082754612,Inactive,3182.0,-399.0,2854.0
2174,32.828469038,Inactive,3524.0,-1034.0,1973.0
2175,32.8497424126,Inactive,2418.0,-1345.0,2566.0
2176,32.857328414899996,Inactive,,,
2177,32.8696374893,Inactive,1162.0,-1290.0,3393.0
2178,32.8903489113,Inactive,-99.0,-1409.0,4065.0
2179,32.9105811119,Inactive,-93.0,-1715.0,4166.0
2180,32.9308423996,Inactive,-206.0,-1867.0,3861.0
2181,32.9309141636,Inactive,,,
2182,32.9520328045,Inactive,-490.0,-1719.0,3576.0
2183,32.973210096399995,Inactive,-806.0,-1604.0,3310.0
2184,32.9923045635,Inactive,-1140.0,-1548.0,3053.0
2185,33.0000283718,Inactive,,,
2186,33.012809276599995,Inactive,-1679.0,-1402.0,1966.0
2187,33.0333864689,Inactive,-1933.0,-1356.0,1210.0
2188,33.0538780689,Inactive,-2455.0,-1444.0,-244.0
2189,33.0686938763,Inactive,,,
2190,33.0749297142,Inactive,-2539.0,-1599.0,-993.0
2191,33.095500946,Inactive,-2484.0,-1819.0,-1648.0
2192,33.1152689457,Inactive,-1922.0,-1905.0,-2928.0
2193,33.132619381,Inactive,,,
2194,33.1359119415,Inactive,-1443.0,-1645.0,-3594.0
2195,33.1562366486,Inactive,-515.0,-893.0,-5687.0
2196,33.1767716408,Inactive,-382.0,-912.0,-6798.0
2197,33.1971452236,Inactive,-850.0,-1212.0,-7380.0
2198,33.1976118088,Inactive,,,
2199,33.213732481,Inactive,-1573.0,-306.0,-6554.0
2200,33.2340142727,Inactive,-1257.0,847.0,-4178.0
2201,33.254516601599995,Inactive,303.0,3483.0,-352.0
2202,33.2656345367,Inactive,,,
2203,33.2795023918,Inactive,3233.0,3313.0,5717.0
2204,33.2994830608,Inactive,2684.0,2680.0,6457.0
2205,33.3202667236,Inactive,1341.0,1660.0,6051.0
2206,33.3343751431,Inactive,,,
2207,33.3411178589,Inactive,-162.0,754.0,5781.0
2208,33.3614099026,Inactive,-668.0,572.0,5674.0
2209,33.3815095425,Inactive,-548.0,1368.0,6574.0
2210,33.4018886089,Inactive,-101.0,1501.0,5789.0
2211,33.403090477,Inactive,,,
2212,33.4224455357,Inactive,294.0,1130.0,4332.0
2213,33.4431958199,Inactive,207.0,56.0,2558.0
2214,33.4633083344,Inactive,-222.0,-342.0,2256.0
2215,33.4674181938,Inactive,,,
2216,33.4838709831,Inactive,-750.0,-557.0,2061.0
2217,33.5059959888,Inactive,-1391.0,-314.0,790.0
2218,33.5249376297,Inactive,-1397.0,-68.0,-351.0
2219,33.5392751694,Inactive,,,
2220,33.5454142094,Inactive,-1478.0,79.0,-1589.0
2221,33.5661644936,Inactive,-2035.0,52.0,-3280.0
2222,33.586210966100005,Inactive,-2386.0,61.0,-3701.0
2223,33.6071753502,Inactive,-2603.0,111.0,-3921.0
2224,33.608314991,Inactive,,,
2225,33.6272408962,Inactive,-2711.0,6.0,-3708.0
2226,33.6477336884,Inactive,-2431.0,-69.0,-3002.0
2227,33.6681981087,Inactive,-1393.0,-247.0,-181.0
2228,33.6728479862,Inactive,,,
2229,33.6897990704,Inactive,-734.0,282.0,1894.0
2230,33.7098793983,Inactive,-139.0,1532.0,3765.0
2231,33.7295501232,Inactive,-55.0,1955.0,4932.0
2232,33.7410860062,Inactive,,,
2233,33.750216007199995,Inactive,49.0,1510.0,5061.0
2234,33.7712495327,Inactive,246.0,-82.0,4681.0
2235,33.790989399000004,Inactive,250.0,-616.0,4570.0
2236,33.8067481518,Inactive,,,
2237,33.8116495609,Inactive,254.0,-669.0,4503.0
2238,33.832583189,Inactive,193.0,-261.0,4306.0
2239,33.8524336815,Inactive,39.0,327.0,3943.0
2240,33.873367548000004,Inactive,-81.0,666.0,3485.0
2241,33.8735671043,Inactive,,,
2242,33.8934278488,Inactive,-134.0,578.0,3148.0
2243,33.9139113426,Inactive,-288.0,300.0,2794.0
2244,33.930232048,Inactive,-512.0,-16.0,2227.0
2245,33.9410068989,Inactive,,,
2246,33.9508423805,Inactive,-845.0,-289.0,666.0
2247,33.9723269939,Inactive,-987.0,-368.0,-30.0
2248,33.9917016029,Inactive,-943.0,-487.0,-302.0
2249,34.0084354877,Inactive,,,
2250,34.0122382641,Inactive,-505.0,-583.0,162.0
2251,34.03292799,Inactive,-304.0,-451.0,550.0
2252,34.0531330109,Inactive,-405.0,-275.0,952.0
2253,34.0749778748,Inactive,-589.0,-113.0,1207.0
2254,34.0759322643,Inactive,,,
2255,34.0944075584,Inactive,-758.0,45.0,1438.0
2256,34.11470294,Inactive,-988.0,261.0,1306.0
2257,34.1352658272,Inactive,-1063.0,259.0,1160.0
2258,34.142172575,Inactive,,,
2259,34.155926227600006,Inactive,-1201.0,186.0,1129.0
2260,34.1766166687,Inactive,-1467.0,-159.0,1351.0
2261,34.1965680122,Inactive,-1514.0,-284.0,1487.0
2262,34.2078652382,Inactive,,,
2263,34.2172117233,Inactive,-1489.0,-302.0,1653.0
2264,34.2386875153,Inactive,-1400.0,-84.0,1860.0
2265,34.258032321900004,Inactive,-1489.0,41.0,1840.0
2266,34.2770154476,Inactive,,,
2267,34.2784461975,Inactive,-1779.0,126.0,1775.0
2268,34.2992324829,Inactive,-1852.0,150.0,1839.0
2269,34.319442987399995,Inactive,-1844.0,172.0,1975.0
2270,34.3400087357,Inactive,-1686.0,189.0,2026.0
2271,34.3436281681,Inactive,,,
2272,34.3604178429,Inactive,-1570.0,141.0,1861.0
2273,34.3809723854,Inactive,-1460.0,70.0,1672.0
2274,34.4013538361,Inactive,-1350.0,14.0,1503.0
2275,34.4083106518,Inactive,,,
2276,34.4227464199,Inactive,-1330.0,24.0,1265.0
2277,34.4427030087,Inactive,-1423.0,54.0,1234.0
2278,34.462888479200004,Inactive,-1600.0,127.0,1312.0
2279,34.4709031582,Inactive,,,
2280,34.4838731289,Inactive,-1611.0,161.0,1346.0
2281,34.5043537617,Inactive,-1544.0,190.0,1405.0
2282,34.5242450237,Inactive,-1330.0,162.0,1492.0
2283,34.536546707199996,Inactive,,,
2284,34.5458362103,Inactive,-1226.0,53.0,1450.0
2285,34.565125226999996,Inactive,-1109.0,-49.0,1361.0
2286,34.585896491999996,Inactive,-1136.0,-75.0,1340.0
2287,34.6003422737,Inactive,,,
2288,34.606102705,Inactive,-1199.0,-83.0,1327.0
2289,34.6266760826,Inactive,-1243.0,-55.0,1452.0
2290,34.6472213268,Inactive,-1203.0,-63.0,1568.0
2291,34.6675662994,Inactive,-1117.0,-89.0,1651.0
2292,34.673729419699995,Inactive,,,
2293,34.6894040108,Inactive,-931.0,-119.0,1677.0
2294,34.7096743584,Inactive,-854.0,-136.0,1634.0
2295,34.7290482521,Inactive,-781.0,-171.0,1594.0
2296,34.7390577793,Inactive,,,
2297,34.74944067,Inactive,-717.0,-234.0,1495.0
2298,34.7704415321,Inactive,-769.0,-213.0,1430.0
2299,34.7904474735,Inactive,-834.0,-166.0,1382.0
2300,34.8062465191,Inactive,,,
2301,34.8113372326,Inactive,-955.0,-159.0,1418.0
2302,34.8317790031,Inactive,-958.0,-154.0,1482.0
2303,34.8518664837,Inactive,-903.0,-116.0,1540.0
2304,34.8712248802,Inactive,,,
2305,34.8733530045,Inactive,-908.0,-172.0,1497.0
2306,34.8928937912,Inactive,-920.0,-259.0,1454.0
2307,34.9137289524,Inactive,-907.0,-350.0,1517.0
2308,34.9337873459,Inactive,-868.0,-310.0,1584.0
2309,34.9377651215,Inactive,,,
2310,34.9543330669,Inactive,-815.0,-235.0,1641.0
2311,34.9760808945,Inactive,-750.0,-128.0,1650.0
2312,34.9952936172,Inactive,-751.0,-129.0,1633.0
2313,35.0027248859,Running,,,
2314,35.0125420094,Running,-759.0,-158.0,1615.0
2315,35.032237768200005,Running,-800.0,-221.0,1621.0
2316,35.0525693893,Running,-786.0,-209.0,1672.0
2317,35.069758653600005,Running,,,
2318,35.0732052326,Running,-781.0,-175.0,1698.0
2319,35.0935912132,Running,-749.0,-181.0,1673.0
2320,35.1139969826,Running,-700.0,-134.0,1653.0
2321,35.1333971024,Running,,,
2322,35.1344592571,Running,-659.0,-116.0,1663.0
2323,35.1550729275,Running,-680.0,-144.0,1668.0
2324,35.1760089397,Running,-720.0,-175.0,1688.0
2325,35.1958515644,Running,-772.0,-155.0,1742.0
2326,35.1973614693,Running,,,
2327,35.2164809704,Running,-762.0,-142.0,1745.0
2328,35.2377598286,Running,-730.0,-120.0,1715.0
2329,35.2573952675,Running,-672.0,-58.0,1645.0
2330,35.2652959824,Running,,,
2331,35.2794826031,Running,-677.0,-62.0,1635.0
2332,35.2983562946,Running,-686.0,-94.0,1663.0
2333,35.318805456199996,Running,-648.0,-120.0,1716.0
2334,35.332428932199996,Running,,,
2335,35.339576482800005,Running,-614.0,-120.0,1729.0
2336,35.3601047993,Running,-533.0,-159.0,1728.0
2337,35.3804574013,Running,-518.0,-163.0,1745.0
2338,35.4004926682,Running,,,
2339,35.4006612301,Running,-513.0,-142.0,1778.0
2340,35.421551227600006,Running,-467.0,-105.0,1814.0
2341,35.4422931671,Running,-429.0,-66.0,1784.0
2342,35.462130785,Running,-388.0,-43.0,1738.0
2343,35.4655742645,Running,,,
2344,35.482625722899996,Running,-349.0,-42.0,1705.0
2345,35.5035252571,Running,-324.0,-35.0,1686.0
2346,35.523547410999996,Running,-291.0,-37.0,1683.0
2347,35.5368354321,Running,,,
2348,35.545164585100004,Running,-283.0,-51.0,1672.0
2349,35.564745664600004,Running,-311.0,-58.0,1669.0
2350,35.585047721900004,Running,-397.0,-94.0,1687.0
2351,35.6044952869,Running,,,
2352,35.6062428951,Running,-399.0,-89.0,1744.0
2353,35.626001596500004,Running,-365.0,-60.0,1811.0
2354,35.6467368603,Running,-317.0,-96.0,1772.0
2355,35.6669714451,Running,-244.0,-87.0,1750.0
2356,35.6712844372,Running,,,
2357,35.6875395775,Running,-193.0,-95.0,1727.0
2358,35.7086117268,Running,-156.0,-154.0,1677.0
2359,35.728417635,Running,-173.0,-199.0,1670.0
2360,35.7415857315,Running,,,
2361,35.74918437,Running,-186.0,-225.0,1677.0
2362,35.7694396973,Running,-172.0,-164.0,1684.0
2363,35.7897899151,Running,-147.0,-131.0,1663.0
2364,35.8045713902,Running,,,
2365,35.810589075100005,Running,-156.0,-99.0,1639.0
2366,35.8311619759,Running,-188.0,-108.0,1653.0
2367,35.8511967659,Running,-205.0,-133.0,1688.0
2368,35.8703393936,Running,,,
2369,35.872823,Running,-234.0,-170.0,1767.0
2370,35.8921899796,Running,-225.0,-160.0,1774.0
2371,35.9129664898,Running,-210.0,-152.0,1750.0
2372,35.9330968857,Running,-188.0,-182.0,1701.0
2373,35.939447403,Running,,,
2374,35.9554178715,Running,-168.0,-193.0,1680.0
2375,35.9757955074,Running,-149.0,-199.0,1703.0
2376,35.9945859909,Running,-139.0,-193.0,1727.0
2377,36.007958889,Running,,,
2378,36.015913724899995,Running,-136.0,-176.0,1752.0
2379,36.0359756947,Running,-154.0,-176.0,1764.0
2380,36.0559704304,Running,-164.0,-193.0,1769.0
2381,36.0737740994,Running,,,
2382,36.0777218342,Running,-160.0,-190.0,1763.0
2383,36.0976734161,Running,-157.0,-152.0,1741.0
2384,36.117616176599995,Running,-177.0,-162.0,1733.0
2385,36.1388390064,Running,-189.0,-170.0,1726.0
2386,36.1431195736,Running,,,
2387,36.1584994793,Running,-149.0,-208.0,1688.0
2388,36.178927898400005,Running,-112.0,-229.0,1672.0
2389,36.1994884014,Running,-105.0,-190.0,1677.0
2390,36.2076311111,Running,,,
2391,36.2217004299,Running,-99.0,-228.0,1654.0
2392,36.241635561,Running,-75.0,-243.0,1668.0
2393,36.2576072216,Running,,,
2394,36.2608337402,Running,-35.0,-233.0,1658.0
2395,36.2814567089,Running,-30.0,-238.0,1618.0
2396,36.3018069267,Running,-42.0,-264.0,1588.0
2397,36.3224973679,Running,-64.0,-261.0,1629.0
2398,36.332872629200004,Running,,,
2399,36.3441669941,Running,-56.0,-253.0,1645.0
2400,36.363549709299996,Running,-48.0,-252.0,1640.0
2401,36.383698225,Running,-37.0,-251.0,1633.0
2402,36.405082702600005,Running,-40.0,-250.0,1645.0
2403,36.4059538841,Running,,,
2404,36.4247629642,Running,-38.0,-230.0,1660.0
2405,36.4451777935,Running,-68.0,-209.0,1693.0
2406,36.4656305313,Running,-63.0,-198.0,1707.0
2407,36.4714353085,Running,,,
2408,36.4866833687,Running,-13.0,-221.0,1701.0
2409,36.507031679200004,Running,7.0,-238.0,1681.0
2410,36.5174732208,Running,,,
2411,36.5270588398,Running,25.0,-247.0,1656.0
2412,36.5482668877,Running,43.0,-236.0,1612.0
2413,36.5683755875,Running,42.0,-225.0,1594.0
2414,36.578589201,Running,,,
2415,36.5885248184,Running,46.0,-219.0,1577.0
2416,36.6097097397,Running,36.0,-239.0,1602.0
2417,36.6294896603,Running,28.0,-244.0,1628.0
2418,36.645512104,Running,,,
2419,36.6501300335,Running,38.0,-236.0,1639.0
2420,36.6711506844,Running,35.0,-214.0,1623.0
2421,36.690977335,Running,18.0,-200.0,1602.0
2422,36.7063541412,Running,,,
2423,36.7116315365,Running,-22.0,-209.0,1586.0
2424,36.732006073,Running,-26.0,-231.0,1574.0
2425,36.7530703545,Running,12.0,-209.0,1592.0
2426,36.754254818,Running,,,
2427,36.7736463547,Running,25.0,-161.0,1555.0
2428,36.7892768383,Running,28.0,-218.0,1508.0
2429,36.81102705,Running,,,
2430,36.8111493587,Running,36.0,-222.0,1501.0
2431,36.8300924301,Running,69.0,-198.0,1519.0
2432,36.851907491700004,Running,74.0,-207.0,1478.0
2433,36.8737735748,Running,60.0,-218.0,1448.0
2434,36.8742265701,Running,,,
2435,36.8918180466,Running,38.0,-144.0,1539.0
2436,36.9121301174,Running,42.0,-107.0,1545.0
2437,36.9219694138,Running,,,
2438,36.9324793816,Running,63.0,-100.0,1490.0
2439,36.9535756111,Running,102.0,-143.0,1412.0
2440,36.9735171795,Running,,,
2441,36.9740045071,Running,131.0,-172.0,1404.0
2442,36.9945356846,Running,162.0,-232.0,1433.0
2443,37.0146591663,Inactive,197.0,-239.0,1479.0
2444,37.01679039,Inactive,,,
2445,37.034952879,Inactive,233.0,-236.0,1501.0
2446,37.0557699203,Inactive,249.0,-233.0,1472.0
2447,37.076934576,Inactive,229.0,-241.0,1458.0
